Date Posted,Link,Text,Region,Username,Publisher,Label
4/6/20,https://twitter.com/the_hindu/status/1247114325866754049,"Some businesses have started to invoke the 'Force Majeure' clause, which is to do with an event or effect that cannot be anticipated or controlled  https://bit.ly/2JLNxx2 
#Covid_19",India,the_hindu,The Hindu,1
4/6/20,https://twitter.com/the_hindu/status/1247099226422759426,"One undiagnosed #Covid_19 case can infect up to 16,000 cases in 14 days if not quarantined, says the Associate Professor, Department of Geriatric Medicine, AIIMS https://bit.ly/2JIZqEk ",India,the_hindu,The Hindu,1
4/6/20,https://twitter.com/washingtonpost/status/1247155223535276032,Dow jumps more than 900 points even as U.S. braces for covid-19 cases to near a peak in some places  https://www.washingtonpost.com/business/2020/04/06/stocks-markets-today-economy-coronavirus/ ,United States,washingtonpost,The Washington Post,1
4/6/20,https://twitter.com/washingtonpost/status/1247232030980653063,HHS watchdog agency finds severe hospital shortages in combating covid-19  https://wapo.st/3aPJbRt ,United States,washingtonpost,The Washington Post,1
4/6/20,https://twitter.com/washingtonpost/status/1247171723256094720,Opinion: The covid-19 crisis is going to get much worse when it hits rural areas  https://wapo.st/2xajVH0 ,United States,washingtonpost,The Washington Post,1
4/6/20,https://twitter.com/washingtonpost/status/1247245076855693313,"British Prime Minister Boris Johnson, sick with covid-19, is moved to intensive care after his condition worsens  http://www.washingtonpost.com/world/boris-johnson-under-observation-in-a-london-hospital-for-coronavirus-infection/2020/04/06/bd367094-77e9-11ea-a311-adb1344719a9_story.html ",United States,washingtonpost,The Washington Post,1
4/7/20,https://twitter.com/BBCNews/status/1247458402009255936,"Thousands of people missed off government's high risk list for Covid-19, despite meeting the criteria
 https://bbc.in/2XkbMdR ",Europe,bbcnews,BBC News (UK),1
4/7/20,https://twitter.com/BBCNews/status/1247507562913837057,"""It is harrowing to see the devastation caused by coronavirus, and humbling to witness the resilience of nurses and doctors""

@BBCFergusWalsh looks inside an intensive care unit in London, as medics treat patients with Covid-19 

 https://bbc.in/2RlcPGy  pic.twitter.com/qew5PiR26h",Europe,bbcnews,BBC News (UK),1
4/7/20,https://twitter.com/CDCgov/status/1247594247643115520,"Growing evidence suggests #COVID19 can spread before people show symptoms (pre-symptomatic) and from people who have #coronavirus but never show symptoms (asymptomatic). 
Cloth face coverings help prevent spread of COVID-19 in these situations.
See Q&A:  https://bit.ly/34cFym6 . pic.twitter.com/CO6g0GPvGN",United States,cdcgov,CDC,1
4/7/20,https://twitter.com/guardiannews/status/1247629259809718272,Turkey's Covid-19 infection rate rising fastest in the world  https://www.theguardian.com/world/2020/apr/07/turkeys-covid-19-infection-rate-rising-fastest-in-the-world?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1586276443 ,Europe,guardiannews,Guardian news,1
4/7/20,https://twitter.com/guardiannews/status/1247449166818803713,Trump: I have asked US pharma CEOs to offer Johnson experimental Covid-19 treatments  https://www.theguardian.com/world/2020/apr/07/trump-i-have-asked-us-pharma-ceos-to-offer-johnson-experimental-covid-19-treatments?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1586221993 ,Europe,guardiannews,Guardian news,1
4/7/20,https://twitter.com/guardiannews/status/1247607071094312963,"BAME groups hit harder by Covid-19 than white people, UK study suggests  https://www.theguardian.com/world/2020/apr/07/bame-groups-hit-harder-covid-19-than-white-people-uk?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1586287425 ",Europe,guardiannews,Guardian news,1
4/7/20,https://twitter.com/guardiannews/status/1247632346402230272,"Air pollution linked to far higher Covid-19 death rates, study finds  https://www.theguardian.com/environment/2020/apr/07/air-pollution-linked-to-far-higher-covid-19-death-rates-study-finds?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1586278173 ",Europe,guardiannews,Guardian news,1
4/7/20,https://twitter.com/guardiannews/status/1247575532927176705,WH Smith raises £166m to shore up finances during Covid-19 crisis  https://www.theguardian.com/business/2020/apr/07/wh-smith-raises-166m-to-shore-up-finances-during-covid-19-crisis?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1586263081 ,Europe,guardiannews,Guardian news,1
4/7/20,https://twitter.com/guardiannews/status/1247460512033574915,Australia's coronavirus victims: Covid-19 related deaths across the country  https://www.theguardian.com/australia-news/2020/apr/07/australia-coronavirus-victims-covid-19-related-deaths?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1586252463 ,Europe,guardiannews,Guardian news,1
4/7/20,https://twitter.com/IndiaToday/status/1247443909979996160,"Hydroxychloroquine is officially approved for treating malaria, rheumatoid arthritis and lupus, not COVID-19. 

 https://www.indiatoday.in/world/story/trump-pushes-india-for-unproven-malaria-drug-against-covid-19-but-doctors-wary-1664227-2020-04-07 ",India,indiatoday,IndiaToday,1
4/7/20,https://twitter.com/IndiaToday/status/1247395734040666112,"Nadia, the tiger, is believed to be the first known case of a human infecting an animal and making it sick with COVID-19.

 https://www.indiatoday.in/world/story/tiger-with-coronavirus-gets-medicines-tlc-from-new-york-s-bronx-zoo-keepers-1664136-2020-04-07 ",India,indiatoday,IndiaToday,1
4/7/20,https://twitter.com/IndiaToday/status/1247514283195301888,"Covid is already showing his Bengal tiger roots with energetic roars.

 https://www.indiatoday.in/world/story/bengal-tiger-called-covid-gives-mexico-zoo-hope-during-pandemic-1664360-2020-04-07 ",India,indiatoday,IndiaToday,1
4/7/20,https://twitter.com/IndiaToday/status/1247519486791446529,"Purab Kohli reveals he, his family had Covid-19: Even after 2 weeks, we are still recovering

 https://www.indiatoday.in/movies/celebrities/story/purab-kohli-reveals-he-his-family-had-covid-19-even-after-2-weeks-we-are-still-recovering-1664362-2020-04-07 ",India,indiatoday,IndiaToday,1
4/7/20,https://twitter.com/IndiaToday/status/1247587843888705536,#IndiaFightsCorona | The infant was among the 3 COVID-19 cases reported at Mahabubnagar in #Telangana today. https://www.indiatoday.in/india/story/coronavirus-india-23-day-old-baby-among-covid-19-positive-cases-telangana-1664478-2020-04-07 ,India,indiatoday,IndiaToday,1
4/7/20,https://twitter.com/IndiaToday/status/1247550362371809281,"#IndiaFightsCorona | #Maharashtra COVID-19 cases cross 1000-mark. State health minister @rajeshtope11 says lockdown unlikely to be lifted. #StayHome
#NewsToday with @sardesairajdeep  LIVE at  http://bit.ly/IT_LiveTV  pic.twitter.com/0wXm4Ra5Tu",India,indiatoday,IndiaToday,1
4/7/20,https://twitter.com/ndtv/status/1247384661799493637,"Tiger with #Covid_19 gets medicines from New York's Bronx zoo keepers

 https://www.ndtv.com/world-news/tiger-with-covid-19-gets-medicines-from-new-yorks-bronx-zoo-keepers-2207390  pic.twitter.com/MaTHTVYa0s",India,ndtv,NDTV,1
4/7/20,https://twitter.com/ndtv/status/1247579421499969537,"New York Reports 731 COVID-19 Deaths In 24 Hours, Highest In A Day  https://www.ndtv.com/world-news/coronavirus-us-new-york-reports-731-covid-19-deaths-in-24-hours-highest-in-a-day-2207871  #NDTVNewsBeeps #Coronavirus #CoronavirusOutbreak pic.twitter.com/YvdPOL0GNo",India,ndtv,NDTV,1
4/7/20,https://twitter.com/ndtv/status/1247417399294308357,"Kerala High Court allows man to go out for cat food amid #Covid_19 #lockdown
 https://www.ndtv.com/offbeat/coronavirus-lockdown-kerala-high-court-allows-man-to-go-out-for-cat-food-amid-covid-19-lockdown-2207485  pic.twitter.com/TBlmdJyZe0",India,ndtv,NDTV,1
4/7/20,https://twitter.com/ndtv/status/1247344212128854017,"#Covid_19: Adhere to #lockdown norms, says discharged Madhya Pradesh man

 https://www.ndtv.com/india-news/covid-19-adhere-to-lockdown-norms-says-discharged-madhya-pradesh-man-2207301 
#CoronavirusOutbreakindia pic.twitter.com/3Lt8Zj6CRB",India,ndtv,NDTV,1
4/7/20,https://twitter.com/ndtv/status/1247368939363057674,"COVID-19: Trump Talks ""Retaliation"" If India Rejects Export Of Key Drug  https://www.ndtv.com/india-news/coronavirus-us-president-donald-trump-says-there-may-be-retaliation-if-india-doesnt-clear-export-of-2207327  #NDTVNewsBeeps #Hydroxychloroquine #COVID19 pic.twitter.com/SqhKodVDkX",India,ndtv,NDTV,1
4/7/20,https://twitter.com/ndtv/status/1247337196660523008,"Report if tigers develop #COVID-19 symptoms: authority to states

 https://www.ndtv.com/india-news/coronavirus-outbreak-national-tiger-conservation-authority-to-states-report-if-tigers-develop-covid-2207266  pic.twitter.com/jh3cG0rFeV",India,ndtv,NDTV,1
4/7/20,https://twitter.com/ndtv/status/1247593749456314371,"On Government's COVID-19 Control Plan, 3 Kinds Of Care Centres  https://www.ndtv.com/india-news/coronavirus-on-governments-covid-19-control-plan-3-kinds-of-care-centres-2207902  #NDTVNewsBeeps #Coronavirus #CoronavirusOutbreak pic.twitter.com/eRIKVWT8Ih",India,ndtv,NDTV,1
4/7/20,https://twitter.com/ndtv/status/1247342666607513601,"Tea stall owner near Maharashtra Chief Minister's home #Covid_19 positive

 https://www.ndtv.com/india-news/coronavirus-india-tea-stall-owner-near-maharashtra-chief-minister-uddhav-thackerays-home-covid-19-po-2207287 
#CoronavirusOutbreakindia #Coronavirus pic.twitter.com/be19rYTIgh",India,ndtv,NDTV,1
4/7/20,https://twitter.com/ndtv/status/1247370522012184576,"114 #coronavirus deaths in India, over 4,400 cases so far

 https://www.ndtv.com/india-news/coronavirus-114-deaths-in-india-five-in-24-hours-4-421-covid-19-cases-so-far-2207351 
#CoronavirusOutbreak #CoronaVirusUpdates #coronavirusindia #Covid_19 pic.twitter.com/AZtwV5pB3t",India,ndtv,NDTV,1
4/7/20,https://twitter.com/ndtv/status/1247344788849823745,"44-year-old woman tests positive for #Covid_19 in Agartala

 https://www.ndtv.com/india-news/44-year-old-woman-tests-positive-for-covid-19-in-agartala-2207303 
#CoronavirusOutbreakindia #CoronavirusPandemic pic.twitter.com/cFxS2ZoTXZ",India,ndtv,NDTV,1
4/7/20,https://twitter.com/ndtv/status/1247360649656590336,"""Let us also ensure we follow practices like social distancing which will protect our own lives as well as the lives of others"": PM Modi's message on #WorldHealthDay
#WorldHealthDay2020 #coronavirusindia #Covid_19 pic.twitter.com/uIFwYhFbls",India,ndtv,NDTV,1
4/7/20,https://twitter.com/ndtv/status/1247365822684622854,#CoronavirusOutbreak #coronavirusindiaupdate #Covid_19 pic.twitter.com/FgB59X1L22,India,ndtv,NDTV,1
4/7/20,https://twitter.com/ReutersUK/status/1247573785982746627,Estate of Walmart worker who died from COVID-19 sues for wrongful death  https://reut.rs/2XfBuQM  pic.twitter.com/sM0OOALWhf,Europe,reutersuk,Reuters UK,1
4/7/20,https://twitter.com/ReutersUK/status/1247646756793470978,Largest supermoon of 2020 rises on a world battling COVID-19  https://reut.rs/2wlXWMY  pic.twitter.com/E04IQGOlI8,Europe,reutersuk,Reuters UK,1
4/7/20,https://twitter.com/ReutersUK/status/1247412679666475010,WHO's Tedros sends best wishes to Johnson suffering COVID-19  https://reut.rs/2V9eLTS  pic.twitter.com/OH95qkcv3D,Europe,reutersuk,Reuters UK,1
4/7/20,https://twitter.com/ReutersUK/status/1247503309528862727,"PM Johnson in intensive care, needed oxygen after COVID-19 symptoms worsened  https://reut.rs/2UQnGe3  pic.twitter.com/POl3JBwPUV",Europe,reutersuk,Reuters UK,1
4/7/20,https://twitter.com/ReutersUK/status/1247560354823131137,Global health fund calls for $8 billion to begin COVID-19 exit strategy  https://reut.rs/2JLw5Jf  pic.twitter.com/dFgEkfMPK5,Europe,reutersuk,Reuters UK,1
4/7/20,https://twitter.com/the_hindu/status/1247363467683622915,"#Coronavirus | After an initial low, a recent surge in the number of confirmed COVID-19 cases in Japan suggests that their strategy has not paid off.
 https://bit.ly/3e2LkLB ",India,the_hindu,The Hindu,1
4/7/20,https://twitter.com/the_hindu/status/1247509430532337669,"Eight COVID-19 patients died and 354 news cases were reported in the past 24 hours, taking the total number of #COVID19 infected people in the country to 4,421, the Union Health Ministry said on Tuesday. https://bit.ly/3bVAkht ",India,the_hindu,The Hindu,1
4/7/20,https://twitter.com/the_hindu/status/1247396183489703936,"#Coronavirus | According to WHO's April 7 update, globally, 67,767 have died and over twelve lakh people tested positive for #COVID19. 
Click on the link below for live COVID-19 updates:
 https://bit.ly/2V8LsAH ",India,the_hindu,The Hindu,1
4/7/20,https://twitter.com/nytimes/status/1247499899907854336,"Areas with even slightly higher air pollution levels will likely have far higher Covid-19 death rates, a U.S. study found  https://nyti.ms/3dVzqTQ ",United States,nytimes,The New York Times,1
4/7/20,https://twitter.com/nytimes/status/1247534606019997696,"In Opinion

""The Covid-19 pandemic has created the conditions for a rise in child abuse that could go unchecked,"" writes Nina Agrawal.  https://nyti.ms/3aUy7mg ",United States,nytimes,The New York Times,1
4/7/20,https://twitter.com/nytimes/status/1247660476760240129,"""Many people working in the hospitals  doctors, nurses, so many of us  are parents. Across the U.S., workers who are responding to the coronavirus pandemic are fighting to retain custody of their children amid fears of Covid-19.  https://nyti.ms/39XReuA ",United States,nytimes,The New York Times,1
4/7/20,https://twitter.com/nytimes/status/1247413815349858306,"""The hospitals are eerily quiet, except for Covid-19,"" a doctor writes. ""We are all asking: Where are all the patients with heart attacks and stroke? They are missing from our hospitals.""  https://nyti.ms/2JMgSaY ",United States,nytimes,The New York Times,1
4/7/20,https://twitter.com/washingtonpost/status/1247649757205598209,"D.C. Council freezes rent hikes, but omits undocumented immigrants from covid-19 relief bill  https://wapo.st/3e38sJY ",United States,washingtonpost,The Washington Post,1
4/7/20,https://twitter.com/washingtonpost/status/1247403953677049858,Opinion: Closed houses of worship and lonely seders aren't a surrender to covid-19  https://wapo.st/3c15O5T ,United States,washingtonpost,The Washington Post,1
4/7/20,https://twitter.com/washingtonpost/status/1247313285365600257,Perspective: The dismissal of a Navy captain over covid-19 says more about the Navy than Donald Trump  https://wapo.st/39FHt3W ,United States,washingtonpost,The Washington Post,1
4/7/20,https://twitter.com/washingtonpost/status/1247487936750370817,Covid-19 is ravaging black communities. A Milwaukee neighborhood is figuring out how to fight back.  https://wapo.st/2yylOO7 ,United States,washingtonpost,The Washington Post,1
4/7/20,https://twitter.com/washingtonpost/status/1247479877282009089,"A man feared his longtime girlfriend had covid-19, which she didn't. They died in a murder-suicide, police say.  https://wapo.st/2wovREU ",United States,washingtonpost,The Washington Post,1
4/7/20,https://twitter.com/washingtonpost/status/1247611964618084352,Top Navy official resigns after insulting warship captain who expressed alarm about service's handling of covid-19 outbreak on ship  https://wapo.st/2wnFkfJ ,United States,washingtonpost,The Washington Post,1
4/7/20,https://twitter.com/washingtonpost/status/1247635107676139523,"There is life beyond covid-19 for the great majority of people who have been infected by the coronavirus. But the escape from this pathogen is a journey fraught with uncertainties, starting with the most basic question: ""Am I really over it?  https://wapo.st/2V8tjDi ",United States,washingtonpost,The Washington Post,1
4/7/20,https://twitter.com/washingtonpost/status/1247516466179706880,Analysis: At least half of covid-19 patients on ventilators don't make it  https://wapo.st/2UOK1s6 ,United States,washingtonpost,The Washington Post,1
